text,label
Southern Comfort advert: obese man walks on the beach with nothing but speedos on but of course  the ladies in the advert are thin  tan and pretty. The ad says whatever is comfortable = fat men can walk like that outside  fat women just should never set foot on a beach.,1
No or filling in my brows just a little I hope enjoying their Sunday #plussizefashion novababe dietindustrydropout nobodyshame endbodyshaming fatandfree effyourbeautystandards nomakeup everybodydeserveslove allbodiesaregoodbodies bbwmodel plussizeinkedgirls plussizemom instafashion knowyourworth celebratemysize naturalbeauty bodypositive bodypositivity fashionnovacurve girlonamission ,0
The other weekend I had Ugh I wouldnt shag her aimed at me as I was walking down the street  and later that evening Fat bitch.,1
at the age of twenty i was followed down a dark alley by a man just so that he could tell me i looked hot,0
getting catcalled by three guys in a car while wlking home and yelled at when i give them the finger in response,0
The body shaming was in full effect I was feeling so down on myself because been so bloated But then when I was warming up for my I caught a glance at my legs and booty and thing I am so guilty of is negative self if you feel tell me one thing you love most about yourself down make this world a better place with confident positiveselftalk findthegood endbodyshaming ,0
A dude shouted beardslut at me for walking down the road with two bearded friends.,1
a t savoy hotel waiter called client by my surname and gave him the bill,0
have been invited by a uni club via email to attend a night outdrinking event called wife beater,0
Ich mag das Gefhl von deiner pflanzenmuddi##picoftheday#naturelover#naturephotography#hippieshit#flowerpower#earthchild#yogi#mothernature#poetry#selflove#bodypositivity#selfcare#thankful#sunshine#breathin#spreadlove#staypositive#loveyoursoul#againstbodyshaming#boho#gypsy#selfconfidence#happyinthenature hippiesoul#omm#yogi#selfcare#secondhand#smile. ,0
My grandmother and father teamed up and got these to These are my grandmothers cast iron cookware big boy has to be inches at she cant lift em anymore and so her and my dad worked really hard to restore and season So excited to cook on Other than my any real good recipes I gotta ,0
not allowed to play rugby with the boys after the age of 11,0
Posted I went through Instagram I saw had shared that flagship store in London have placed a curvy plus sized mannequin on their shop AMAZING A writer has stated in article that mannequins are selling women a dangerous do not the link in my bio to read my new blog post titled on Nike ,1
I am truly loved by you At peace with where am at where am going and what I am A true God am overwhelmed by the privilege to be used families only by your grace all is possible with Competing with me Loving one Walk is different JOSEPH was surely appointed when it was time doubt what God has promised for in due time you will have to understand why you went through all that to be a masterpiece in the area he has called Remain tall when other fail to be work harder when pressure wants you to stand up the time if you fall Happy rescue is the best thing you could ever ask For his rescue simply means unconditional #amazedbygod amazebygodcreation  #yeg yegen yegdt yegdesigns yegphotography yegphotographer yyc yycnow yycliving yycfood canada edmonton antibullying bodyimageshaming Jesuselevationwithelegantlove spreadtheword savebyhisgrace savebyhisblood godisgreat Godisgood godislove Godisfaithful anointed Jesusislove daughterofhim ,0
A boudoir session is for all of minutes because we make them be yourself that means super silly then get ,0
so depressing to see trending fivewordsduringsex mainly rape abuse amp prostitution jokes by men,0
I am SO DISGUSTED by this How can a woman write this kind of things about other women who may carry more with I thought we were long past the era of fatshaming What Nike and other brave brands are doing is trying to include all kinds of not promote obesity as the author is She goes as far as to say that cynical to make sports clothes for women as as the mannequin since they cannot run What the Who is she to comment on what other women can do or I am of course all for maintaining a weight at which one feels and losing weight when necessary for but who is to say what size should a woman Shes talking about of those women referring What about mental health of the women and especially young girls who read Does she want them to think they deserve to wear the same forgetting that many women feel and are totally fine and healthy at a weight she may consider and including us cysters may struggle with losing weight not due to our Many brave women have fought and continue to fight hard for sizeinclusivity and have come too far for some to reverse these gains ,1
I was once walking down the road wearing shorts.I saw a male builder in his 40s or 50s had stopped working in the street to watch me. I continued walking  trying to ignore him staring at me. As I walked past he said (in French obvs) Ah thats a shame.youre carrying just a few too many kilos for those shorts.,1
hawkins bazaar sells many interesting things but divides them into those which in its opinion will be suitable for men and which for women,0
Sick of my sexist manager always making me feel like Im difficult or crazy because I am asking him a questionhe once replied to one of my emails with are you mad????????????????  no  I just asked you a question. Also constantly says Im too old (Im 28  hes in his 40s) And while he does all this  he still looks down my top,1
So i got some pretty harsh stares today because i let my rolls out at the gym come on queens stop shaming each other because everyday i get up n hit that gym everyday i hold my head up when i get stares WINNING !!!!  #antibodyshaming batwingarmsdontcare rollsandbooty weightlosstransformation weightlossjourney over40 scarredqueen gymmotivation planetfitness ,1
the existence of the facebookendorsed webpage lets expose these hoes,0
Sit on the tree and look like May I carry the Black and white can make photos look more meaningful than they really take life too eriously.  #FitPotato Healthy HeForShe GRRRL WomenWhoLift FitLife Diet Exercise Motivation Love InstaGood CouldBeStrongCouldBePsycho FitFam Happy HumFitTohIndiaFit AntiBodyShaming FatToFit GirlsWhoLift mindfulness MentalHealthAwareness BeBetterEveryday SlowProgressBetterThanNone InstaFit Strength Weights Motivation WomenOfInstagram HappyIsPretty ,0
